number,name,diameter (km),Period (h),a (AU),e,slow,a_mean
8705,1994AL3,3.11,7.9874,2.3369,0.0855,False,2.328342670646977
8713,Azusa,4.04,91.936,2.2531,0.1401,False,2.230878483918459
8734,Warner,4.91,7.1063,2.869,0.0212,False,2.868355205862789
8736,Shigehisa,3.75,80.0,2.4787,0.1956,False,2.4308208395418536
8768,Barnowl,4.92,12.5511,2.4229,0.1391,False,2.3993453891625
8770,Totanus,15.34,14.86664,3.1163,0.1451,False,3.083320181526642
8781,Yurka,3.09,5.87892,2.3646,0.2088,False,2.3124803454379648
8789,Effertz,8.49,4.75402,3.0863,0.1877,False,3.031445352684389
8801,Nugent,7.42,4.71964,3.1254,0.0304,False,3.1239554813492676
8802,Negley,17.21,5.15486,3.1128,0.0852,False,3.101481452284454
8803,Kolyer,11.18,6.35983,3.1606,0.1503,False,3.124696959313381
8815,Deanregas,4.53,5.56513,2.2527,0.157,False,2.2247633722395714
8825,1988MF,2.17,40.538,1.8668,0.0348,False,1.86566927282133
8830,1988VZ,21.57,7.1604,3.1998,0.1927,False,3.139828447467452
8834,Anacardium,9.94,5.91032,3.196,0.1449,False,3.162270390007762
8838,1989UW2,14.38,42.6145,3.1414,0.0406,False,3.138809853134161
8842,1990KF,5.98,10.8723,2.5371,0.1889,False,2.4914228860869696
8851,1990XB,10.38,51.317,3.0514,0.0771,False,3.042317095416347
8859,1991PQ11,6.03,3.898919,2.5291,0.0526,False,2.5255988702681913
8860,Rohloff,10.46,18.8411,2.545,0.0572,False,2.540833172509364
8863,1991UV2,5.51,113.357,2.6437,0.2503,False,2.559546606900923
8864,1991VU,8.07,8.7013,2.6124,0.1274,False,2.591112650456082
8866,Tanegashima,23.6,3.91153,3.1217,0.1464,False,3.088065164693755
8871,Svanberg,8.63,4.888081,3.0524,0.0516,False,3.048333692426939
8873,1992UM2,4.3,5.93579,2.3444,0.1334,False,2.3234464058743507
8874,Showashinzan,3.33,4.09734,2.2572,0.1339,False,2.236873572314885
8878,1993FN16,4.57,19.9545,2.7684,0.0668,False,2.7622164615714
8884,1994CM2,5.25,6.2712,2.2674,0.0694,False,2.2619331020856577
8887,Scheeres,7.81,2.98389,2.5642,0.1011,False,2.5510617281716286
8888,Tartaglia,13.58,7.2234,2.7087,0.1334,False,2.6844903939566
8890,Montaigne,9.9,17.3382,3.161,0.1776,False,3.1107488207631038
8892,Kakogawa,13.2,4.86995,3.0902,0.1591,False,3.050838493134851
8893,1995KZ,4.12,22.278,2.3481,0.2313,False,2.2844253393518508
8899,Hughmiller,4.95,3.11476,2.6753,0.2344,False,2.6007667755033896
8902,1995UK4,10.28,4.02723,3.0105,0.0603,False,3.005021791177408
8911,Kawaguchijun,15.01,6.11992,3.0088,0.0847,False,2.9979878723047677
8912,Ohshimatake,10.81,13.1306,3.1419,0.1603,False,3.1012700208990567
8913,1995YB2,10.0,6.10712,3.9661,0.1979,False,3.8876593253345106
8915,Sawaishujiro,33.03,329.8,3.9574,0.0174,False,3.9568008834374346
8916,1996CC,8.01,6.01052,2.7009,0.1209,False,2.681088065611382
8936,Gianni,3.92,2.46755,2.2081,0.0611,False,2.2039744955556295
8940,Yakushimaru,7.1,7.0217,2.9313,0.0229,False,2.9305312976914895
8951,1997FO,22.06,3.7702,3.0496,0.0738,False,3.041283929583387
8969,Alexandrinus,4.24,4.69026,2.4071,0.085,False,2.398388587737139
8983,Rayakazakova,11.82,4.82945,2.9975,0.0806,False,2.9877477160559844
9003,Ralphmilliken,21.22,13.3496,2.7814,0.0475,False,2.7782604612288875
9004,Peekaydee,14.81,32.675,3.2045,0.1246,False,3.1795275077607847
9005,Sidorova,13.57,14.0956,2.594,0.1055,False,2.5795236717485266
9007,JamesBond,3.91,7.6434,2.4739,0.1283,False,2.453454214026038
9008,Bohsternberk,4.51,72.501,2.1619,0.1149,False,2.1475818732673884
9012,Benner,10.75,7.8583,2.8721,0.2665,False,2.7682302692452043
9021,Fagus,13.96,5.06419,2.5788,0.1498,False,2.5497016441454523
9022,Drake,6.96,3.31708,3.1541,0.1827,False,3.1010124244846935
9026,Denevi,11.0,10.3496,3.1732,0.1396,False,3.142127956278541
9033,Kawane,16.0,5.76537,3.1552,0.1807,False,3.1032599197423454
9034,Oleyuria,12.52,12.60235,2.6432,0.0675,False,2.6371715854195004
9052,Uhland,10.55,76.54,2.464,0.1521,False,2.4353316302106864
9057,1992HA5,16.36,10.9082,3.1875,0.1543,False,3.1493266377947267
9078,1994PB2,6.81,45.6757,2.8569,0.0431,False,2.85424526355618
9091,Ishidatakaki,4.3,6.58072,2.4428,0.1743,False,2.4054070752239833
9093,Sorada,7.01,20.172,2.6361,0.0769,False,2.6282940088306543
9096,Tamotsu,13.68,4.263215,3.1683,0.019,False,3.1677280702286787
9097,Davidschlag,12.37,8.4179,3.1473,0.145,False,3.1140382479150364
9104,Matsuo,14.04,5.1651,2.7852,0.196,False,2.731177969931539
9112,Hatsulars,13.25,36.537,3.113,0.1515,False,3.077067442748006
9132,Walteranderson,15.74,6.26685,3.1166,0.168,False,3.0723037493897896
9144,Hollisjohnson,13.74,10.47834,2.3523,0.217,False,2.296248463539865
9156,Malanin,3.62,3.46235,2.1843,0.08,False,2.177299020452634
9158,Plate,4.73,5.16491,2.2997,0.1022,False,2.2876584752403852
9161,Beaufort,6.31,8.6425,2.6581,0.1198,False,2.638956485883285
9164,Colbert,13.63,5.09308,3.1861,0.1224,False,3.1621432400104443
9165,Raup,4.84,46.22,1.9861,0.0953,False,1.9770604592306706
9171,Carolyndiane,7.3,13.66719,2.5869,0.0901,False,2.5763783627622523
9173,ViolaCastello,8.21,6.06633,2.7927,0.1354,False,2.7669820740667443
9175,Graun,10.76,12.9055,2.601,0.1076,False,2.5858992877662965
9180,Samsagan,18.66,13.5645,3.1785,0.0908,False,3.1653700870165498
9181,1991NP2,3.87,5.60053,2.3173,0.1159,False,2.301683453860347
9186,Fumikotsukimoto,4.33,3.91015,2.3078,0.1969,False,2.262621530603412
9196,Sukagawa,4.7,7.10002,2.2126,0.0934,False,2.202927985768308
9204,Morike,5.18,80.48,2.3319,0.0987,False,2.3205138786631374
9218,Ishiikazuo,3.68,55.2024,2.2729,0.1239,False,2.255386644647978
9231,Shimaken,3.77,10.919,2.1574,0.0853,False,2.1495369525440853
9234,Matsumototaku,3.32,6.0561,2.2028,0.0757,False,2.1964793702277645
9241,Rosfranklin,11.56,3.76288,3.0497,0.0901,False,3.0372960272588974
9247,1998MO19,23.96,11.4749,3.1107,0.0492,False,3.1069327764216794
9271,Trimble,12.67,74.79,3.0019,0.0504,False,2.99808492258075
9274,Amylovell,5.63,5.49631,2.631,0.165,False,2.594938374369418
9275,Persson,6.6,4.01625,3.0497,0.0585,False,3.044477109748815
9285,LeCorre,6.09,7.3267,2.9121,0.0354,False,2.910274764374671
9287,Klima,5.16,52.593,2.9174,0.0604,False,2.9120735666490085
9299,Vinceteri,6.51,87.942,2.5398,0.1942,False,2.491447176988847
9312,1987VE2,6.53,104.93,2.8089,0.1373,False,2.782298340382591
9326,Ruta,10.03,8.14533,2.7905,0.0463,False,2.7875074118717564
9327,Duerbeck,13.93,20.2095,2.8732,0.1861,False,2.8230075194915174
9334,Moesta,5.94,5.84934,2.633,0.1504,False,2.603050223409022
9335,1991AA1,6.43,507.6,2.7608,0.0664,False,2.754707148412496
9343,1991PO11,4.04,9.6177,2.3337,0.0946,False,2.3232342050136223
9344,Klopstock,17.05,5.83972,2.3645,0.1244,False,2.3461329192783515
9360,1992EV13,4.51,5.73029,2.9731,0.0653,False,2.9667544452798644
9364,Clusius,15.61,8.9165,2.7856,0.1034,False,2.7706687784714576
9372,Vamlingbo,5.13,5.67232,2.8826,0.049,False,2.8791373590006506
9379,Dijon,5.97,3.273103,2.843,0.0563,False,2.8384907095657703
9384,Aransio,14.7,149.251,3.1471,0.1472,False,3.112817848318508
9404,1994UQ11,5.74,2.91972,2.7458,0.0942,False,2.7335902330182904
9420,Dewar,3.24,52.454,2.2701,0.1389,False,2.2480945862842887
9423,Abt,13.29,3.27674,2.694,0.0857,False,2.684088740145221
9429,Porec,12.33,14.8233,3.0259,0.0473,False,3.0225131967185015
9442,Beiligong,6.68,5.37555,2.593,0.1443,False,2.565861626419864
9444,1997JA,13.61,15.3099,3.1358,0.1216,False,3.1125298106999137
9452,Rogerpeeters,7.16,35.312,2.5978,0.2793,False,2.494417664939957
9461,1998HV33,4.49,5.15447,2.7407,0.0127,False,2.7404789673355507
9463,Criscione,4.96,18.3041,2.9491,0.0665,False,2.942571946094178
9464,1998HL117,15.83,37.9166,2.858,0.2569,False,2.762079777615404
9480,Inti,14.43,218.2,3.1204,0.1407,False,3.089359123270961
9492,Veltman,2.85,208.62,2.1842,0.1203,False,2.1683374302179663
9496,Ockels,5.55,13.9417,2.9158,0.0583,False,2.910840540517721
9513,1971UN,10.3,4.10848,2.4524,0.1992,False,2.4032510991390628
9536,Statler,10.56,10.6157,2.6593,0.1496,False,2.629373834709238
9546,1984SD6,3.95,13.4604,2.2872,0.1218,False,2.2701710263161843
9552,1985UY,18.69,12.3321,3.4309,0.0573,False,3.4252630494294998
9558,1986QB3,11.93,4.21503,3.2125,0.14,False,3.180861705183047
9559,1987DH6,16.21,205.14,2.6948,0.1308,False,2.671648368029291
9560,Anguita,3.76,7.043,2.1707,0.1108,False,2.157334400934664
9562,Memling,17.69,233.68,3.0987,0.1535,False,3.0619762147042873
9563,Kitty,3.33,5.38191,2.359,0.1836,False,2.31889944779118
9565,Tikhonov,4.52,7.8468,2.3429,0.088,False,2.333810660037562
9566,Rykhlova,9.25,8.57173,2.3606,0.2081,False,2.3089206953610293
9575,1989BW1,3.12,5.11748,2.3135,0.1393,False,2.290943897742303
9582,1990EL7,4.43,5.79981,2.1657,0.1155,False,2.15120600962792
9602,Oya,5.44,34.601,2.2822,0.1172,False,2.2664718363385092
9610,Vischer,10.6,5.3059,3.171,0.2226,False,3.0914391739878755
9633,Cotur,10.2,2.92469,3.0465,0.1213,False,3.024004316434386
9649,Junfukue,3.0,14.4775,2.2287,0.1107,False,2.2150021145592462
9663,Zwin,3.66,64.284,2.6438,0.1211,False,2.62434245818737
9664,Brueghel,11.69,28.164,3.1963,0.1447,False,3.1626607746846243
9665,Inastronoviny,9.48,3.08034,3.0758,0.1675,False,3.032345330991797
9666,1997GM22,6.65,2.60993,2.6403,0.1515,False,2.609823697104902
9667,Amastrinc,7.85,4.78452,2.4413,0.1498,False,2.4137531502451886
9668,Tianyahaijiao,4.27,91.33,2.7927,0.0355,False,2.790939695131602
9674,Slovenija,4.48,10.19,2.5681,0.169,False,2.531160580587646
9681,Sherwoodrowland,7.34,3.41971,3.0816,0.0778,False,3.0722596287321955
9690,Houtgast,6.87,7.2485,2.8057,0.1722,False,2.76378847640814
9698,Idzerda,4.02,5.47487,2.3666,0.0912,False,2.3567374225775417
9702,Tomvandijk,2.67,24.189,2.3276,0.0724,False,2.3214916245352475
9706,Bouma,11.61,6.9999,3.0068,0.1383,False,2.9779058024827796
9710,1964VN1,2.62,47.683,2.4184,0.2148,False,2.361949844673637
9715,Paolotanga,11.16,42.673,3.1655,0.0611,False,3.1595857369146985
9718,Gerbefremov,2.6,6.2628,2.3644,0.1752,False,2.3278295032861203
9740,1987ST11,9.19,10.1535,2.3611,0.1137,False,2.345788569237862
9758,Dainty,8.18,13.0664,2.7447,0.2577,False,2.6519976997994443
9765,1991XZ,4.35,9.33026,2.2789,0.2175,False,2.2243438652576715
9775,Joeferguson,3.82,85.03,2.6118,0.122,False,2.5922901159615295
9776,1993VL3,7.25,4.7873,2.9083,0.0493,False,2.9047635528343685
9782,Edo,6.03,4.05627,2.5573,0.1926,False,2.5094205702523125
9785,Senjikan,5.05,27.211,2.7505,0.092,False,2.738835148723632
9786,Gakutensoku,5.62,4.37698,2.8403,0.0441,False,2.83753673391777
9812,Danco,4.14,161.98,2.264,0.1682,False,2.23174454279538
9815,Mariakirch,4.5,2.68212,2.8094,0.0542,False,2.805270462087485
9823,Annantalova,2.67,9.3084,2.3823,0.1117,False,2.3673915035940998
9827,1958TL1,19.82,10.70735,3.1616,0.1781,False,3.1110535823874006
9829,Murillo,9.0,21.702,3.9659,0.1921,False,3.892036525645235
9830,Franciswasiak,2.52,7.1485,2.214,0.1195,False,2.198134920261038
9834,Kirsanov,11.83,4.03334,3.023,0.0657,False,3.016468569529076
9836,Aarseth,7.0,8.5703,2.6215,0.1797,False,2.5788258062380636
9837,Jerryhorow,11.29,17.4258,2.7097,0.0642,False,2.7041100301377705
9838,Falz-Fein,15.41,38.402,2.9913,0.0319,False,2.9897776242087133
9840,1988RQ2,12.52,17.0344,2.7809,0.0932,False,2.768795875430904
9843,Braidwood,3.57,5.61524,2.2579,0.1197,False,2.2416659422312244
9847,1990QJ5,3.08,2.77136,2.3808,0.1785,False,2.3425641419735257
9848,Yugra,4.22,2.79936,2.3808,0.1879,False,2.3383935814551444
9853,1991AN2,12.07,134.73,2.5587,0.1386,False,2.5340045629739754
9854,Karlheinz,5.21,5.21131,2.6441,0.18,False,2.6009128839997695
9858,1991OL1,12.2,21.1745,3.2265,0.1479,False,3.191015987167657
9860,Archaeopteryx,13.59,14.3865,3.1649,0.0609,False,3.159025541743433
9869,Yadoumaru,5.49,7.5786,2.3626,0.1652,False,2.3301380824933293
9870,Maehata,4.38,60.65,2.3418,0.2068,False,2.2911778662704525
9872,Solf,2.99,11.5871,2.3691,0.1085,False,2.3551138974278882
9885,Linux,4.57,5.49566,2.3585,0.0897,False,2.3489924851624147
9889,1995FG1,6.6,153.77,2.8803,0.0525,False,2.876327847612636
9890,1995SY2,3.06,12.6308,2.1702,0.1024,False,2.158791917410497
9894,1996BS1,4.47,4.07942,2.3774,0.0578,False,2.373425421106752
9898,Yoshiro,5.26,6.53146,2.3687,0.0618,False,2.364172355930583
9900,Llull,3.69,183.849,2.1417,0.1841,False,2.1050930324544375
9916,Kibirev,6.55,15.5101,2.851,0.0464,False,2.847929301856884
9938,Kretlow,3.75,8.769,2.1425,0.1199,False,2.1270439491103463
9949,Brontosaurus,4.37,7.4013,2.3545,0.0996,False,2.3427923839155613
9952,1991AK,7.34,19.846,2.6552,0.0746,False,2.64780138560438
9963,Sandage,6.37,4.65047,2.3415,0.2475,False,2.268651002423783
9971,Ishihara,5.01,6.71573,2.1813,0.1172,False,2.1662672055933703
9976,1993TQ,13.94,7.3219,2.692,0.1637,False,2.655685370117447
9980,1995BQ3,5.87,22.8893,2.6415,0.1725,False,2.6019026410587385
9983,Rickfienberg,7.44,5.29616,2.7071,0.0933,False,2.695291742577025
9991,Anezka,12.29,4.46927,3.2246,0.1659,False,3.1799153665923092
10031,Vladarnolda,6.44,5.00278,2.587,0.1729,False,2.548038186205362
10036,McGaha,2.73,6.06151,2.4343,0.1905,False,2.3897211402428895
10042,Budstewart,6.27,3.69475,2.5735,0.1824,False,2.5303280185855432
10043,Janegann,16.1,6.7073,3.1261,0.0983,False,3.1109597563746956
10045,Dorarussell,16.7,4.60775,3.1143,0.143,False,3.0822933685883944
10047,Davidchapman,4.77,8.9761,2.3446,0.106,False,2.3313908278189306
10057,L'Obel,7.83,7.1715,2.3709,0.15,False,2.3440756294912926
10058,Ikwilliamson,8.19,5.94654,2.3978,0.233,False,2.331804715039671
10061,Ndolaprata,12.21,10.12647,2.7142,0.1723,False,2.673607841168492
10064,Hirosetamotsu,11.62,12.12771,2.7294,0.1466,False,2.699911167258952
10070,Liuzongli,3.33,14.9681,2.2616,0.1364,False,2.2404627351519557
10087,1990SG3,4.2,8.581,2.2877,0.1462,False,2.2631187848798775
10088,Digne,5.63,21.2827,2.3411,0.2122,False,2.2877843934127147
10094,Eijikato,9.51,7.6794,2.5791,0.1115,False,2.5630178513617254
10095,Carlloewe,10.26,14.4469,3.0033,0.0667,False,2.9966118773590926
10096,1991RK5,11.43,5.34569,3.0299,0.0856,False,3.0187790066321325
10102,Digerhuvud,2.83,5.16911,2.4227,0.167,False,2.3886777709932305
10109,1992KQ,11.45,20.8625,2.665,0.159,False,2.6310974230869904
10110,1992LJ,4.75,392.0,2.4862,0.1641,False,2.452496348023259
10111,Fresnel,10.78,7.4212,2.5548,0.0607,False,2.5500890891435835
10114,Greifswald,8.25,12.2624,2.881,0.0416,False,2.878506048869767
10146,Mukaitadashi,10.33,22.895,3.0762,0.225,False,2.9973224282641
10147,Mizugatsuka,12.02,4.98293,3.1847,0.1425,False,3.1521995058228685
10148,Shirase,21.76,13.7586,3.2352,0.1325,False,3.2066752587538385
10151,Rubens,5.8,8.57603,2.2585,0.1522,False,2.232187832309439
10164,Akusekijima,12.94,3.31363,2.6024,0.1329,False,2.5793152850684455
10166,Takarajima,4.95,5.370888,2.625,0.0857,False,2.6153425920123254
10167,Yoshiwatiso,4.21,6.31331,2.4487,0.1576,False,2.418098676678722
10172,Humphreys,10.08,11.9635,2.7401,0.0521,False,2.7363785955090676
10179,Ishigaki,6.32,3.31588,2.6107,0.1028,False,2.5968686310767435
10191,1996NU1,12.28,14.2803,2.6778,0.0311,False,2.67650468924585
10214,1997RT9,5.25,10.3856,2.7236,0.1907,False,2.6736174834359026
10223,Zashikiwarashi,11.32,7.1005,3.1258,0.1684,False,3.081159646391358
10224,Hisashi,8.51,8.2217,2.4307,0.1401,False,2.406726878904886
10226,Seishika,17.58,10.1243,2.4854,0.1463,False,2.458657764809783
10228,1997VY8,8.94,3.631377,3.0575,0.07,False,3.0499999261270485
10232,1997WR49,10.5,16.269,3.1849,0.2168,False,3.1091504710922013
10233,LeCreusot,6.08,9.7763,2.7244,0.0668,False,2.7183147406101438
10235,1998QR37,17.24,3.76047,3.0598,0.1585,False,3.0211209986574703
10248,Fichtelgebirge,7.04,45.787,2.5781,0.2369,False,2.5047119073580952
10254,Hunsruck,4.22,5.20518,2.264,0.0744,False,2.2577252772180763
10275,Nathankaib,7.33,47.86,2.3646,0.2067,False,2.3135349718095135
10281,Libourel,12.24,7.57192,2.7283,0.0477,False,2.7251943956028515
10288,Saville,8.55,5.80412,2.3308,0.195,False,2.286056197026661
10299,1988VS3,16.84,5.74341,2.6801,0.1728,False,2.6397830763172876
10308,1990QC3,3.03,54.533,2.2996,0.1636,False,2.2686169277434227
10311,Fantin-Latour,6.07,22.014,2.8591,0.0461,False,2.856060290180104
10315,Brewster,4.38,5.18813,2.3821,0.2287,False,2.3189670825648836
10325,Bexa,4.67,16.3298,2.3652,0.186,False,2.3239266551894793
10331,Peterbluhm,18.0,381.5,3.9657,0.1849,False,3.8973207846021753
10338,1991RB11,12.84,13.48417,3.1142,0.1258,False,3.089459622518532
10342,1991TQ,8.68,44.357,3.0012,0.1046,False,2.98473653910906
10344,1992CA2,3.71,78.65,2.2661,0.0945,False,2.255958888799261
10347,Murom,4.58,83.15,2.3959,0.2035,False,2.3457656632622275
10354,Guillaumebude,12.89,36.094,3.2191,0.0604,False,3.213222738877022
10368,Kozuki,5.41,4.09904,2.3914,0.0814,False,2.3834641721605125
10386,Romulus,21.41,4.23956,3.2363,0.0874,False,3.223915644888857
10391,1997RR3,8.03,12.6694,2.5805,0.1451,False,2.553190555604242
10406,1997WZ29,8.12,6.7521,3.1858,0.186,False,3.130206975352039
10412,Tsukuyomi,10.3,4.115592,2.9842,0.0847,False,2.9734762724447914
10418,1998WZ23,6.15,5.72539,2.3749,0.0777,False,2.3677201669002454
10435,Tjeerd,5.67,3.81625,2.7848,0.1362,False,2.75884945547218
10436,Janwillempel,3.84,8.7602,2.7391,0.0642,False,2.733449379470187
10448,Schawlow,6.07,248.0,2.8394,0.0481,False,2.836113465842645
10449,Takuma,17.94,7.31068,3.0775,0.2781,False,2.9560991729502986
10452,Zuev,4.95,7.8813,2.2624,0.1541,False,2.2353762124232004
10454,Vallenar,3.25,9.3775,2.3397,0.09,False,2.3302049484264256
10456,Anechka,4.22,19.4239,2.3793,0.0352,False,2.3778255191872577
10465,Olkin,20.61,7.4411,3.1293,0.0999,False,3.1136456217020934
10472,Santana-Ros,3.11,5.98599,2.3411,0.2039,False,2.2919175182883254
10477,Lacumparsita,3.05,5.21747,2.3329,0.0975,False,2.3217849560122783
10480,Jennyblue,3.17,6.019,2.2684,0.1021,False,2.2565456596175384
10492,1986QZ1,9.71,36.081,3.0284,0.0338,False,3.0266696229977916
10494,1986QO3,3.33,7.1834,2.3907,0.1958,False,2.3444252515333295
10495,1986RD,12.09,27.119,2.7927,0.1998,False,2.7363899539897942
10501,Ardmacha,5.88,91.89,2.7184,0.2485,False,2.633128946158589
10503,1987SG13,3.97,5.29805,2.2212,0.1158,False,2.2062569896438173
10509,Heinrichkayser,14.37,6.56389,3.0592,0.1781,False,3.0102907133222216
10513,1989TJ14,23.93,8.3357,3.2139,0.0833,False,3.2027301403775286
10521,1990RW7,8.61,7.7522,3.1597,0.1598,False,3.1190959945166155
10533,1991PT12,11.35,17.20735,2.7899,0.0483,False,2.786643834916886
10535,1991RB1,8.9,23.632,2.8137,0.1292,False,2.790117130160954
10551,Goteborg,15.49,341.3,2.9939,0.0757,False,2.985309418251727
10555,Tagaharue,15.85,8.3915,3.2123,0.0843,False,3.2008655601831086
10559,Yukihisa,3.13,5.79714,2.259,0.1558,False,2.2314144950938988
10570,Shibayasuo,8.06,4.98791,3.0283,0.2463,False,2.9350090971742007
10579,Diluca,11.77,33.1577,3.0618,0.07,False,3.054289378189958
10580,1995OV,4.38,4.71955,2.7263,0.2418,False,2.6454000740473953
10595,1996SS6,6.71,8.5724,2.914,0.0406,False,2.9115973489631837
10597,1996TR10,12.71,6.5966,2.3958,0.2186,False,2.3378565038105448
10603,1996UF4,4.57,10.3393,2.8145,0.0741,False,2.8067624216141267
10604,Susanoo,11.87,4.30708,3.1741,0.0956,False,3.159562085659897
10606,Crocco,10.07,7.7159,3.1415,0.0906,False,3.128580151206613
10612,Houffalize,6.03,20.8436,2.9259,0.0333,False,2.924277299400605
10614,1997UH1,4.38,27.0692,2.3595,0.089,False,2.3501366215562345
10618,1997VU3,3.66,4.62287,2.346,0.17,False,2.311851770248257
10623,1997YP7,15.13,44.001,3.1453,0.1327,False,3.1174837500879913
10624,1997YR13,12.37,3.73184,3.1963,0.1227,False,3.1721481402293112
10627,Ookuninushi,9.15,4.334986,3.0357,0.0764,False,3.0268274040686314
10628,Feuerbacher,11.21,4.46602,3.11,0.138,False,3.0802442318101986
10637,Heimlich,25.84,10.74714,3.1767,0.0497,False,3.172774206783968
10638,McGlothlin,15.03,10.05633,3.1587,0.1664,False,3.114662462727706
10656,Albrecht,7.06,14.46056,3.1691,0.0818,False,3.1584795999277144
10672,Kostyukova,24.65,3.26966,3.0332,0.0776,False,3.024053608649036
10727,Akitsushima,16.7,6.69131,3.1337,0.054,False,3.12912772978157
10744,Tsuruta,6.22,14.952,2.582,0.12,False,2.5633421883158714
10756,1990SJ2,3.85,4.64136,2.2163,0.1487,False,2.191659961111277
10759,1990SX16,8.64,4.37575,2.9738,0.0928,False,2.960967367219124
10760,Ozeki,4.8,7.31866,2.2054,0.1217,False,2.189007106833609
10762,vonLaue,6.73,4.72881,3.037,0.0646,False,3.0306564314392284
10763,Hlawka,9.23,6.68322,3.0452,0.0744,False,3.036760165275833
10766,1990UB1,29.81,20.464,3.147,0.1376,False,3.1170653576818306
10769,MinasGerais,10.01,5.51867,3.0747,0.0645,False,3.068297573798959
10771,OuroPreto,8.39,4.43848,3.0293,0.1228,False,3.006372556460054
10772,1990YM,8.15,68.821,2.3901,0.2568,False,2.3099469624936884
10777,1991EB5,3.32,5.38319,2.3736,0.0957,False,2.362705702865173
10779,1991LW,14.86,18.4824,2.5686,0.2156,False,2.508191065028176
10788,1991UC,5.67,9.4015,2.8709,0.0024,False,2.870891731796094
10791,Uson,20.81,14.3251,3.2246,0.0961,False,3.2096755333456866
10792,Ecuador,12.21,39.452,3.0677,0.0688,False,3.0604310010101163
10806,Mexico,11.49,4.59915,3.2002,0.1204,False,3.1769200188130884
10807,Uggarde,13.18,12.0866,3.1648,0.1629,False,3.122526452149182
10810,Lejsturojr,11.52,8.1062,3.0417,0.0949,False,3.027972231682
10811,Lau,8.64,11.4025,2.9292,0.1944,False,2.873317722641408
10826,1993SK16,8.76,13.8327,2.2745,0.1142,False,2.2596197198744727
10829,Matsuobasho,4.48,5.024756,2.2624,0.1636,False,2.2319181324259523
10830,Desforges,9.39,8.7999,2.6617,0.1996,False,2.608139839878011
10838,Lebon,6.41,8.13631,2.641,0.1441,False,2.613436228658046
10853,Aimoto,2.14,5.9673,2.3116,0.092,False,2.3017965205560977
10855,1995DR1,5.57,68.303,2.3499,0.1029,False,2.337426039946893
10856,Bechstein,20.7,11.24437,3.1765,0.2383,False,3.084990094651196
10871,1996TG7,2.87,12.5781,2.4298,0.1652,False,2.396414760366669
